locus_name	gene_name	gene_special	special_score	gene_locusdist_kbp	distance_score	ppi_score	edges_in_otheractive	ppi_deg_active_cnt	ppi_deg_active_names	ppi_deg	TF_score	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	total_score	gene_type	snp_type	gene_pattern
locus_GPD1L	GPD1L	omim	1.8795756752349717	31.51	0.4978667556122215	9.835150647633384	262	0		3	1.9519681597603187	0	0	.	0	0	.	14.164561238240896	omim		.
locus_KCND3	KCND3	omim	1.8795756752349717	3.436	0.6935846627955894	9.835150647633384	262	2	KCNH2:exome,omim;SCN1B:omim	2	1.9519681597603187	0	0	.	0	0	.	14.360279145424265	omim		.
locus_KCNE3	KCNE3	omim	1.8795756752349717	0.09	0.6969172022577345	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	14.363611684886408	omim		.
locus_PRKAG2	PRKAG2	omim	1.8795756752349717	0.005	0.696919494582587	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	14.363613977211262	omim		.
locus_RYR2	RYR2	omim	1.8795756752349717	395.902	0.011175369277642422	9.835150647633384	262	10	CACNA1C:omim;CALM1:omim;CALM2:omim;CALM3:omim;CAMK2D:coloc;CAV3:omim;GJA1;PLEC;RBM20;SNTA1:omim	14	1.9519681597603187	0	0	.	0	0	.	13.677869851906316	omim		.
locus_SCN1B	SCN1B	omim	1.8795756752349717	4.989	0.6899273966822617	9.835150647633384	262	2	KCND3:omim;SCN4B:omim	2	1.9519681597603187	0	0	.	0	0	.	14.356621879310936	omim		.
locus_SCN3B	SCN3B	omim	1.8795756752349717	7.06	0.6830623033151395	9.835150647633384	262	2	BNIP1;FGFR1	5	1.9519681597603187	0	0	.	0	0	.	14.349756785943814	omim		.
locus_SCN4B	SCN4B	omim	1.8795756752349717	3.727	0.6929993216405619	9.835150647633384	262	1	SCN1B:omim	1	1.9519681597603187	0	0	.	0	0	.	14.359693804269238	omim		.
locus_SNTA1	SNTA1	omim	1.8795756752349717	17.903	0.6167669736417316	9.835150647633384	262	10	CALM1:omim;CAV1:coloc;CAV3:omim;KCNJ2:omim;NACA:exome;OBSCN;PLEC;RYR2:omim;SLC6A4;SOD2	15	1.9519681597603187	0	0	.	0	0	.	14.283461456270405	omim		.
locus_SYPL2	SYPL2	coloc	1.8914897580833268	7.794	0.6801070966541897	9.835150647633384	262	0		2	1.9519681597603187	0	0	.	0	0	.	14.358715662131218	coloc		.
locus_TECRL	TECRL	omim	1.8795756752349717	67.105	0.2500214627452553	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	13.91671594537393	omim		.
locus_TRDN	TRDN	omim	1.8795756752349717	0.071	0.6969180706424802	9.835150647633384	262	4	CALM1:omim;CASQ2:omim;GOSR2;NRAP:exome	8	1.9519681597603187	0	0	.	0	0	.	14.363612553271153	omim		.
locus_VPS29	VPS29	coloc	1.8914897580833268	5.514	0.6883980725370388	9.835150647633384	262	1	GJA1	9	1.9519681597603187	0	0	.	0	0	.	14.367006638014068	coloc		.
rs10040989+rs1468333	CDC23	.	0	3.958	0.692501617407484	9.835150647633384	262	2	SMARCAD1;SOCS6	8	1.9519681597603187	0	0	.	0	0	.	12.479620424801187	protein_coding		.
rs1042391+rs7765828	GMPR	.	0	51.943	0.33565563046679914	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.122774437860503	protein_coding		.
rs10457327+rs11153730+rs12210733+rs3734381+rs3734382+rs3902035+rs3951016+rs9489510	SSXP10	coloc	1.8914897580833268	22.93	0.5747005503864386	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	14.25330911586347	processed_pseudogene		.
rs1047640+rs938291	SP3	.	0	37.237	0.4476814119162727	9.835150647633384	262	1	CREBBP	3	1.9519681597603187	0	0	.	6	3	ATP2A2;CDH2;IGFBP3	12.234800219309975	protein_coding		.
rs10484885	MAP3K7	.	0	191.867	0.045136426436934565	9.835150647633384	262	4	CALM1:omim;CALM2:omim;CALM3:omim;THBS3:coloc	9	1.9519681597603187	0	0	.	0	0	.	11.832255233830637	protein_coding		.
rs10488821	MPPED2	.	0	105.653	0.12906119269303606	9.835150647633384	262	0		2	1.9519681597603187	0	0	.	0	0	.	11.91618000008674	protein_coding		.
rs10497520+rs151041685+rs34819099+rs72648998+rs7561149+rs922984	TTN	exome	3.1575936163711007	17.706	0.6183171429576544	9.835150647633384	262	12	CALM1:omim;CALM2:omim;CALM3:omim;CAV3:omim;DYSF;KCNH2:exome,omim;OBSCN;PAM;SUN2;TLE3;TRIM63;TRPM7	18	1.9519681597603187	0	0	.	0	0	.	15.56302956672246	protein_coding		.
rs10497529	SESTD1	.	0	126.517	0.09550720872664749	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.882626016120351	protein_coding		.
rs1050288	KLHL42	.	0	22.315	0.5800541970041938	9.835150647633384	262	0		2	1.9519681597603187	0	0	.	0	0	.	12.367173004397895	protein_coding		.
rs10507540	ESD	.	0	44.391	0.38965755710432987	9.835150647633384	262	2	CAV1:coloc;TKT	2	1.9519681597603187	0	0	.	0	0	.	12.176776364498032	protein_coding		.
rs1052536+rs2230553+rs9635769	LIG3	coloc	1.8914897580833268	19.168	0.6066065003029072	9.835150647633384	262	2	LRIG1;TCF7L2	7	1.9519681597603187	0	0	.	0	0	.	14.285215065779937	protein_coding		.
rs10739663	MAPKAP1	.	0	190.771	0.045621302301751	9.835150647633384	262	3	PRKCA:coloc;SH3PXD2A;SIPA1L1	5	1.9519681597603187	0	0	.	0	0	.	11.832740109695454	protein_coding		.
rs10767455	ANO3	.	0	388.564	0.01159408315758974	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.798712890551293	protein_coding		.
rs10775360+rs1396515+rs17763769+rs236586	KCNJ2	omim	1.8795756752349717	38.732	0.4350603416822966	9.835150647633384	262	2	CAV3:omim;SNTA1:omim	4	1.9519681597603187	0	0	.	0	0	.	14.10175482431097	protein_coding		.
rs10778876	CCDC59	.	0	175.955	0.05299776101065652	9.835150647633384	262	0		2	1.9519681597603187	0	0	.	0	0	.	11.840116568404358	protein_coding		.
rs10789207	SGIP1	.	0	7.604	0.6808974746185763	9.835150647633384	262	1	SLC6A4	3	1.9519681597603187	0	0	.	0	0	.	12.468016282012279	protein_coding		.
rs10820614	HABP4	.	0	16.389	0.6284335724253945	9.835150647633384	262	1	PRKCA:coloc	3	1.9519681597603187	0	0	.	0	0	.	12.415552379819097	protein_coding		.
rs10841486	PDE3A	.	0	49.269	0.35388212398537927	9.835150647633384	262	1	SLC8A1	4	1.9519681597603187	0	0	.	0	0	.	12.141000931379082	protein_coding		.
rs10850409+rs1896312+rs7132327	TBX3	.	0	238.364	0.029952169155610574	9.835150647633384	262	1	CALM1:omim	4	1.9519681597603187	0	0	.	0	0	.	11.817070976549314	protein_coding		.
rs10853525+rs991014	SETBP1	.	0	176.514	0.05268882228749067	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.839807629681193	protein_coding		.
rs10865879+rs11708996+rs11710077+rs12053903+rs12632942+rs1805124+rs2051211+rs41312411+rs57326399+rs6599234+rs6599250+rs6599255+rs6793245+rs6795970+rs6801957+rs9851724	SCN10A	exome,omim,coloc	6.928659049689399	18.358	0.6131524843024952	9.835150647633384	262	4	CALM1:omim;CALM2:omim;CALM3:omim;GJA1	8	1.9519681597603187	0	0	.	0	0	.	19.328930341385597	protein_coding		.
rs10880689	ALG10B	.	0	780.474	0.0029115853948362114	9.835150647633384	262	1	KCNH2:exome,omim	2	1.9519681597603187	0	0	.	0	0	.	11.790030392788537	protein_coding		.
rs10919070+rs12061601+rs12079745	ATP1B1	.	0	4.485	0.6912574277782103	9.835150647633384	262	6	ATP2A2;CACNA1C:omim;CAV3:omim;KCNH2:exome,omim;KCNQ1:exome,omim;KIRREL3	13	1.9519681597603187	1	1	NR3C2	0	0	.	12.478376235171911	protein_coding		.
rs1106399	ORC2	.	0	40.177	0.42309578225300654	9.835150647633384	262	0		6	1.9519681597603187	0	0	.	0	0	.	12.21021458964671	protein_coding		.
rs11067773	MED13L	.	0	167.215	0.058191918313015956	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.845310725706717	protein_coding		.
rs11068997	TCHP	.	0	45.072	0.3844694002784582	9.835150647633384	262	2	CPEB4;ID2	4	1.9519681597603187	0	0	.	0	0	.	12.171588207672162	protein_coding		.
rs11079159	HLF	.	0	31.229	0.5003839713839039	9.835150647633384	262	1	CREBBP	1	1.9519681597603187	0	0	.	0	0	.	12.287502778777608	protein_coding		.
rs11081761	GAREM1	.	0	136.264	0.08396819577296767	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.871087003166672	protein_coding		.
rs11083258	CDH2	.	0	195.923	0.04340618469783349	9.835150647633384	262	7	CDH11:coloc;CREBBP;DDR1;FGFR1;GJA1;SLC6A4;TKT	9	1.9519681597603187	1	1	SP3	0	0	.	11.830524992091537	protein_coding		.
rs112421686	PARVA	.	0	139.929	0.08014199555079399	9.835150647633384	262	2	DDX17:coloc;FERMT2	3	1.9519681597603187	0	0	.	0	0	.	11.867260802944497	protein_coding		.
rs11264339	THBS3	coloc	1.8914897580833268	28.27	0.527026549325087	9.835150647633384	262	1	MAP3K7	2	1.9519681597603187	0	0	.	0	0	.	14.205635114802117	protein_coding		.
rs11454451	SPATA17	.	0	81.775	0.19118057719991358	9.835150647633384	262	3	CALM1:omim;CALM2:omim;CALM3:omim	3	1.9519681597603187	0	0	.	0	0	.	11.978299384593615	protein_coding		.
rs11465506+rs422068	IL25	.	0	0.643	0.6968021522446767	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.483920959638379	protein_coding		.
rs11563648	ZNF800	.	0	43.573	0.3959706739012813	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	12.183089481294985	protein_coding		.
rs116202356	DLEC1	.	0	23.08	0.5733883809374984	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.360507188331201	protein_coding		.
rs11700980	N6AMT1	.	0	103.45	0.13352408250775266	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.920642889901455	protein_coding		.
rs1171563	MEF2D	.	0	3.307	0.6938292335042587	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	12.48094804089796	protein_coding		.
rs117159291	CTAGE1	.	0	134.694	0.08568751662865534	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.872806324022356	protein_coding		.
rs11763856	HERPUD2	.	0	188.958	0.04644028234124315	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.833559089734944	protein_coding		.
rs11779860	LAPTM4B	coloc	1.8914897580833268	63.045	0.2701723525722233	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	13.948780918049252	protein_coding		.
rs11848785+rs12880291+rs17767398	SIPA1L1	.	0	16.681	0.6262292824240896	9.835150647633384	262	3	MAPKAP1;SH3PXD2A;SLC6A4	7	1.9519681597603187	0	0	.	0	0	.	12.413348089817791	protein_coding		.
rs11920570+rs1801725	CASR	exome	3.1575936163711007	101.242	0.1382137397449238	9.835150647633384	262	1	PRKCA:coloc	1	1.9519681597603187	0	0	.	0	0	.	15.082926163509729	protein_coding		.
rs12036340+rs12143842+rs16857031+rs17457880+rs3934467+rs4656345+rs4657172+rs6669543+rs7545047	NOS1AP	coloc	1.8914897580833268	5.674	0.6879031090531301	9.835150647633384	262	0		2	1.9519681597603187	0	0	.	0	0	.	14.366511674530159	protein_coding		.
rs12039739+rs4074536	CASQ2	omim	1.8795756752349717	68.325	0.2443264498894069	9.835150647633384	262	4	GJA1;PAM;PLEC;TRDN:omim	6	1.9519681597603187	0	0	.	0	0	.	13.911020932518081	protein_coding		.
rs12127701	MYBPHL	.	0	0.711	0.6967760249991796	9.835150647633384	262	1	TRIM63	1	1.9519681597603187	0	0	.	0	0	.	12.483894832392881	protein_coding		.
rs12132562	PIGC	.	0	61.855	0.2764431093473861	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.06356191674109	protein_coding		.
rs12257568	SH3PXD2A	.	0	92.459	0.15927770162788402	9.835150647633384	262	2	MAPKAP1;SIPA1L1	5	1.9519681597603187	0	0	.	0	0	.	11.946396509021586	protein_coding		.
rs12359272	ALDH18A1	.	0	0.535	0.6968382579172369	9.835150647633384	262	1	ARHGEF40	8	1.9519681597603187	0	0	.	0	0	.	12.483957065310939	protein_coding		.
rs12364753	UBXN1	.	0	3.441	0.6935749986134825	9.835150647633384	262	0		5	1.9519681597603187	0	0	.	0	0	.	12.480693806007185	protein_coding		.
rs12430683	TM9SF2	.	0	18.581	0.6113641632259239	9.835150647633384	262	0		2	1.9519681597603187	0	0	.	0	0	.	12.398482970619625	protein_coding		.
rs12444261+rs12930096+rs7198919+rs735951	LITAF	coloc	1.8914897580833268	8.116	0.6787276535945733	9.835150647633384	262	3	CACNA1C:omim;FGFR1;RASSF3	4	1.9519681597603187	0	0	.	0	0	.	14.357336219071602	protein_coding		.
rs12468579	CAVIN2	.	0	2.046	0.6957332499835402	9.835150647633384	262	3	CAV1:coloc;PITX3:coloc;PRKCA:coloc	4	1.9519681597603187	0	0	.	0	0	.	12.482852057377244	protein_coding	intron_variant	.
rs12501032	PPARGC1A	.	0	67.284	0.24917576358060978	9.835150647633384	262	1	CREBBP	2	1.9519681597603187	1	1	MITF	0	0	.	12.036294570974313	protein_coding		.
rs12576326	TP53I11	.	0	7.543	0.68114748765953	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	12.468266295053233	protein_coding		.
rs12579753	PPFIA2	.	0	66.247	0.2541241733063453	9.835150647633384	262	0		2	1.9519681597603187	0	0	.	0	0	.	12.041242980700048	protein_coding		.
rs1260326	GCKR	.	0	11.234	0.6629081982842185	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	12.45002700567792	protein_coding		.
rs1264353	DDR1	.	0	56.436	0.3072227875625562	9.835150647633384	262	2	CDH2;SLC6A4	5	1.9519681597603187	0	0	.	0	0	.	12.094341594956258	protein_coding		.
rs12678719	OXR1	.	0	766.318	0.0030196598069333292	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.790138467200634	protein_coding		.
rs12713404	BCL11A	.	0	670.95	0.00393369277220215	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.791052500165904	protein_coding		.
rs12721051	APOC1	.	0	4.656	0.6908214420163299	9.835150647633384	262	1	DBX1	2	1.9519681597603187	0	0	.	0	0	.	12.477940249410032	protein_coding		.
rs12764182	LRMDA	.	0	699.864	0.003617093482947015	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.790735900876651	protein_coding		.
rs12889267	ARHGEF40	.	0	4.334	0.6916293108503928	9.835150647633384	262	1	ALDH18A1	4	1.9519681597603187	0	0	.	0	0	.	12.478748118244095	protein_coding		.
rs12941356	SREBF1	.	0	0.552	0.6968330134078726	9.835150647633384	262	2	CREBBP;ID2	3	1.9519681597603187	0	0	.	1	1	CAV1:coloc	12.483951820801575	protein_coding		.
rs1296720	CREBBP	.	0	98.587	0.144157981567301	9.835150647633384	262	13	CDH2;DDX17:coloc;FGFR1;HLF;MEIS1;MITF;NCOA2;NR3C2;PPARGC1A;SP3;SREBF1;TCF7L2;TLE3	23	1.9519681597603187	0	0	.	0	0	.	11.931276788961004	protein_coding		.
rs12997023+rs6544311	SLC8A1	.	0	73.773	0.22077785851056056	9.835150647633384	262	6	ANK2:omim;ATP2A2;CACNA2D1:omim;CAV3:omim;GJA1;PDE3A	7	1.9519681597603187	0	0	.	0	0	.	12.007896665904262	protein_coding		.
rs13002735	B3GNT7	coloc	1.8914897580833268	8.463	0.6771855105370571	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	14.355794076014085	protein_coding		.
rs13018106	FIGN	.	0	74.704	0.21704441928180124	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.004163226675505	protein_coding		.
rs13087058	PDZRN3	.	0	101.112	0.138496879963835	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.925615687357539	protein_coding		.
rs13165478+rs13185595	HAND1	.	0	14.508	0.6420463623015982	9.835150647633384	262	2	ACHE:coloc;PRKCA:coloc	4	1.9519681597603187	0	0	.	0	0	.	12.429165169695302	protein_coding		.
rs13165531	CDH6	.	0	305.274	0.018584641960165776	9.835150647633384	262	1	CDH9	1	1.9519681597603187	0	0	.	0	0	.	11.805703449353867	protein_coding		.
rs13195040	ZNF184	.	0	4.598	0.6909710838204317	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.478089891214136	protein_coding		.
rs1320761+rs3792943	GJA1	.	0	1.771	0.6960303097024804	9.835150647633384	262	18	ATP2A2;CALM1:omim;CALM2:omim;CALM3:omim;CAND2;CAPZA2;CASQ2:omim;CAV1:coloc;CDH2;ELP6;L1TD1;PIK3C3;PRKCA:coloc;RYR2:omim;SCN10A:coloc,exome,omim;SLC8A1;SOD2;VPS29:coloc	26	1.9519681597603187	0	0	.	0	0	.	12.483149117096183	protein_coding		.
rs1321311+rs236349+rs9470361	PPIL1	.	0	5.846	0.6873560955470445	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	12.474474902940749	protein_coding		.
rs13314892	MITF	.	0	6.445	0.6853314868321048	9.835150647633384	262	1	CREBBP	1	1.9519681597603187	0	0	.	3	1	PPARGC1A	12.472450294225808	protein_coding		.
rs1344852	SLIT2	.	0	70.946	0.232624142023263	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.019742949416965	protein_coding		.
rs1361754+rs1775154	PM20D1	exome	3.1575936163711007	4.719	0.6906568525905318	9.835150647633384	262	1	NPPA	1	1.9519681597603187	0	0	.	0	0	.	15.635369276355334	protein_coding		.
rs1362212+rs1419856+rs58437978	TBX20	.	0	16.235	0.6295867805895095	9.835150647633384	262	1	TLE3	1	1.9519681597603187	0	0	.	0	0	.	12.416705587983213	protein_coding		.
rs1372797	DBX1	.	0	162.425	0.061357838058667534	9.835150647633384	262	1	APOC1	1	1.9519681597603187	0	0	.	0	0	.	11.848476645452369	protein_coding		.
rs138186803+rs2129561	MKLN1	.	0	168.916	0.057124629887906495	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.844243437281609	protein_coding		.
rs1388107+rs7726558	DTWD2	.	0	75.622	0.21344159595851586	9.835150647633384	262	1	PCDH7	2	1.9519681597603187	0	0	.	0	0	.	12.000560403352218	protein_coding		.
rs1397988	PIK3C3	.	0	67.568	0.247841162768196	9.835150647633384	262	3	C19orf47;CALM1:omim;GJA1	3	1.9519681597603187	0	0	.	0	0	.	12.0349599701619	protein_coding		.
rs140367586	GAL3ST4	.	0	0.882	0.6966987372093507	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.483817544603053	protein_coding		.
rs1408224+rs9590974	LRCH1	.	0	87.915	0.17190495470007627	9.835150647633384	262	1	SLC6A4	1	1.9519681597603187	0	0	.	0	0	.	11.959023762093778	protein_coding		.
rs1439840	CNTNAP5	.	0	616.344	0.00465653718340112	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.791775344577104	protein_coding		.
rs145358377+rs200882245+rs2273042+rs709209+rs846111	RNF207	exome	3.1575936163711007	6.602	0.684770391151098	9.835150647633384	262	1	KCNH2:exome,omim	1	1.9519681597603187	0	0	.	0	0	.	15.629482814915903	protein_coding		.
rs1478173	OTOL1	.	0	779.597	0.0029181112613384415	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.79003691865504	protein_coding	intergenic_variant	.
rs1483890+rs900669	FRMD4B	.	0	24.514	0.5607358833427867	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.34785469073649	protein_coding		.
rs1549118	ADCK1	.	0	113.232	0.11519783445407662	9.835150647633384	262	1	SLC6A4	4	1.9519681597603187	0	0	.	0	0	.	11.90231664184778	protein_coding		.
rs1562782	AMPD3	.	0	12.851	0.6530960921234895	9.835150647633384	262	3	CAV3:omim;KCNQ1:exome,omim;SLC6A4	3	1.9519681597603187	0	0	.	0	0	.	12.44021489951719	protein_coding		.
rs1592560	NUBP1	.	0	25.956	0.5478599487123929	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	12.334978756106096	protein_coding		.
rs1606812	ACVR2A	.	0	129.191	0.09212725345477203	9.835150647633384	262	1	BMP2	4	1.9519681597603187	0	0	.	0	0	.	11.879246060848473	protein_coding		.
rs164133+rs17460657+rs347272	C1orf226	coloc	1.8914897580833268	30.133	0.5102300301606119	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	14.188838595637641	protein_coding		.
rs16858828	ABHD10	.	0	67.07	0.25018723326003195	9.835150647633384	262	1	SOD2	2	1.9519681597603187	0	0	.	0	0	.	12.037306040653736	protein_coding		.
rs16870629+rs737154	SLC12A7	exome	3.1575936163711007	14.9	0.6392979094541387	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	15.584010333218941	protein_coding		.
rs16895033	ZHX2	.	0	484.214	0.007512215574432943	9.835150647633384	262	1	ZHX3	3	1.9519681597603187	0	0	.	0	0	.	11.794631022968137	protein_coding		.
rs16936870	NCOA2	.	0	167.325	0.05812202605009499	9.835150647633384	262	3	CREBBP;DDX17:coloc;NR3C2	3	1.9519681597603187	0	0	.	0	0	.	11.845240833443796	protein_coding		.
rs16974196	C19orf47	.	0	8.027	0.6791139254802089	9.835150647633384	262	1	PIK3C3	1	1.9519681597603187	0	0	.	0	0	.	12.466232732873912	protein_coding		.
rs17020136+rs3770770	HEATR5B	.	0	23.136	0.5728978965120618	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	12.360016703905764	protein_coding		.
rs17081313	PCDH7	.	0	1656.358	0.0006486469916379127	9.835150647633384	262	2	CAPZA2;DTWD2	2	1.9519681597603187	0	0	.	0	0	.	11.787767454385339	protein_coding		.
rs17107548	NRXN3	.	0	721.769	0.0034019718017014124	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.790520779195404	protein_coding		.
rs17156495	DNAJB9	.	0	193.795	0.044301601551678504	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.83142040894538	protein_coding		.
rs17180489	DPF3	.	0	190.271	0.045845041012464643	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.832963848406166	protein_coding		.
rs17201923	FLRT2	coloc	1.8914897580833268	199.924	0.04179301727101104	9.835150647633384	262	1	FGFR1	1	1.9519681597603187	0	0	.	0	0	.	13.720401582748039	protein_coding		.
rs17211409	HIKESHI	.	0	23.676	0.568152160393042	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.355270967786744	protein_coding		.
rs17265513	ZHX3	.	0	0.053	0.6969187042610148	9.835150647633384	262	1	ZHX2	3	1.9519681597603187	0	0	.	0	0	.	12.484037511654716	protein_coding		.
rs17281245	DCTD	.	0	282.08	0.021663878952374722	9.835150647633384	262	0		1	1.9519681597603187	0	0	.	0	0	.	11.808782686346078	protein_coding	intergenic_variant	.
rs17287293+rs4963772	BCAT1	.	0	192.08	0.04504307045278159	9.835150647633384	262	1	TRIM63	1	1.9519681597603187	0	0	.	0	0	.	11.832161877846485	protein_coding		.
rs1733724	DKK1	.	0	149.936	0.07088665414620059	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	11.858005461539904	protein_coding		.
rs17391905	C1orf185	.	0	21.753	0.5849062028829832	9.835150647633384	262	0		0	1.9519681597603187	0	0	.	0	0	.	12.372025010276687	protein_coding		.
rs17446418	CAMK2D	coloc	1.8914897580833268	264.334	0.024560392897994707	9.835150647633384	262	4	CALM1:omim;CALM2:omim;CALM3:omim;RYR2:omim	9	1.9519681597603187	0	0	.	0	0	.	13.703168958375024	protein_coding		.
