DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	9p22.2	9	17346857	CNTLN	CNTLN			ENSG00000044459			rs7861565-?	rs7861565	0	7861565	intron_variant	0	NR	2E-7	6.698970004336019		3.7	[2.33-5.07] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	5q23.1	5	119573311	FAM170A, HSD17B4	HSD17B4			ENSG00000133835			rs1388107-?	rs1388107	0	1388107	intron_variant	0	NR	5E-7	6.301029995663981	(AA)	6.2	[3.85-8.55] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	13q13.3	13	35792945	MIR548F5	DCLK1			ENSG00000133083			rs2182486-?	rs2182486	0	2182486	intron_variant	0	NR	1E-7	7.0	(AA)	13.3	[8.4-18.2] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	3q13.32	3	118240655	LOC105374060	AC068633.1			ENSG00000243276			rs9853921-?	rs9853921	0	9853921	intron_variant	0	NR	8E-7	6.096910013008056		2.3	[1.32-3.28] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	5q22.3	5	114520357	KCNN2	AC010230.1			ENSG00000246316			rs624896-?	rs624896	0	624896	intron_variant	0	NR	9E-7	6.045757490560675		6.0	[3.65-8.35] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	2p13.2	2	71324491	ZNF638, PAIP2B	ZNF638			ENSG00000075292			rs7595140-?	rs7595140	0	7595140	intron_variant	0	NR	4E-8	7.3979400086720375	(EA)	5.7	[3.74-7.66] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	7q31.1	7	109123612	THAP5, PNPLA8	BUB3P1 - AC002386.1	ENSG00000227968	ENSG00000230941		128583	198708	rs17156495-?	rs17156495	0	17156495	intergenic_variant	1	NR	5E-7	6.301029995663981		8.5	[5.17-11.83] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	7p11.2	7	55327697	LANCL2, ELDR	CALM1P2 - AC073347.1	ENSG00000230564	ENSG00000230936		67441	14619	rs1997103-?	rs1997103	0	1997103	intergenic_variant	1	NR	6E-8	7.221848749616356	(AA)	9.0	[5.67-12.33] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	11q14.2	11	86614845	ME3	ME3, AP001831.1			ENSG00000151376, ENSG00000254733			rs17211409-?	rs17211409	0	17211409	intron_variant	0	NR	6E-8	7.221848749616356	(Hispanic/Latino)	11.6	[7.48-15.72] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	14q24.3	14	78425799	NRXN3	NRXN3			ENSG00000021645			rs17107548-?	rs17107548	0	17107548	intron_variant	0	NR	1E-6	6.0	(Hispanic/Latino)	6.6	[4.05-9.15] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	1p31.3	1	61648730	TM2D1, NFIA	AC099791.4 - AC099791.1	ENSG00000287224	ENSG00000223920		58826	5464	rs1890262-?	rs1890262	0	1890262	intergenic_variant	1	NR	2E-8	7.698970004336019	(EA)	14.9	[9.8-20] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	2q32.2	2	190967538	GLS, STAT1	STAT1			ENSG00000115415			rs12468579-?	rs12468579	0	12468579	intron_variant	0	NR	5E-8	7.301029995663981	(AA)	4.1	[2.53-5.67] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	3q26.1	3	162558617	intergenic	TOMM22P6 - AC128716.1	ENSG00000241874	ENSG00000243044		71668	43010	rs1478173-?	rs1478173	0	1478173	intergenic_variant	1	NR	1E-12	12.0	(AA)	15.0	[10.88-19.12] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	4q34.3	4	181714136	TENM3	AC084741.1 - TEMN3-AS1	ENSG00000287948	ENSG00000251336		13994	105883	rs17281245-?	rs17281245	0	17281245	intergenic_variant	1	NR	5E-9	8.301029995663981	(AA)	8.8	[5.86-11.74] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	JT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	5p14.1	5	28750200	LSP1P3	AC008825.1			ENSG00000250453			rs7713675-?	rs7713675	0	7713675	intron_variant	0	NR	1E-8	8.0	(AA)	12.2	[8.08-16.32] ms decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N	JT interval, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0007885, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004032	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QT interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	2q33.1	2	200139114	SPATS2L, TYW5	AC004464.1 - SPATS2L	ENSG00000287027	ENSG00000196141		39089	166767	rs1106399-?	rs1106399	0	1106399	regulatory_region_variant	1	NR	3E-7	6.522878745280337	(AA)	10.5	[6.58-14.42] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	response to sulfonylurea, QT interval	http://www.ebi.ac.uk/efo/EFO_0007922, http://www.ebi.ac.uk/efo/EFO_0004682	GCST004031	Genome-wide genotyping array
2017-05-12	27958378	Floyd JS	2016-12-13	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/27958378	Large-scale pharmacogenomic study of sulfonylureas and the QT, JT and QRS intervals: CHARGE Pharmacogenomics Working Group.	QRS interval (sulfonylurea treatment interaction)	2,095 European ancestry exposed individuals, 42,907 European ancestry unexposed individuals, 1,167 African American exposed individuals, 10,564 African American unexposed individuals, 794 Hispanic/Latino American exposed individuals, 14,330 Hispanic/Latino American unexposed individuals	NA	6q15	6	89685297	MDN1	MDN1			ENSG00000112159			rs10484885-?	rs10484885	0	10484885	intron_variant	0	NR	9E-7	6.045757490560675	(AA)	3.5	[2.13-4.87] ms increase	Affymetrix, Illumina [~ 2500000] (imputed)	N	QRS duration, response to sulfonylurea	http://www.ebi.ac.uk/efo/EFO_0005055, http://www.ebi.ac.uk/efo/EFO_0007922	GCST004033	Genome-wide genotyping array
